ID_Empleado,Sexo,Fecha_Nacimiento,Puesto_Aerolinea,Fecha_Ingreso,Fecha_Salida,Costo_Salida,Costo_Contratacion,Encuesta_Salida,Motivo_Abandono
VAT-000264,Femenino,1985-11-09,Gerente de operaciones,2023-07-03,,0,25331,N/A,N/A
VAT-000265,Femenino,1963-01-22,Controlador de tráfico aéreo,2022-12-24,,0,27450,N/A,N/A
VAT-000266,Femenino,1968-10-06,Agente de servicio al cliente,2022-10-25,,0,18089,N/A,N/A
VAT-000267,Masculino,1992-06-16,Gerente de operaciones,2023-02-24,,0,22744,N/A,N/A
VAT-000268,Masculino,1963-07-05,Agente de servicio al cliente,2022-11-03,,0,23076,N/A,N/A
VAT-000269,Femenino,1990-07-13,Mecánico de aviones,2023-04-13,,0,17361,N/A,N/A
VAT-000270,Femenino,1993-03-20,Gerente de operaciones,2023-04-03,,0,26770,N/A,N/A
VAT-000271,Femenino,1983-03-27,Gerente de operaciones,2023-03-29,,0,25377,N/A,N/A
VAT-000272,Femenino,1992-02-09,Agente de servicio al cliente,2023-04-15,,0,29393,N/A,N/A
VAT-000273,Masculino,1978-11-12,Gerente de operaciones,2023-04-21,,0,14982,N/A,N/A
VAT-000274,Masculino,1960-01-24,Agente de servicio al cliente,2023-04-17,,0,22876,N/A,N/A
VAT-000275,Femenino,1973-11-24,Agente de servicio al cliente,2023-02-20,,0,17984,N/A,N/A
VAT-000276,Femenino,1993-07-24,Mecánico de aviones,2022-11-06,,0,28158,N/A,N/A
VAT-000277,Femenino,1988-01-17,Controlador de tráfico aéreo,2023-01-10,,0,12134,N/A,N/A
VAT-000278,Femenino,1987-11-08,Agente de servicio al cliente,2023-06-01,,0,18039,N/A,N/A
VAT-000279,Femenino,1998-12-18,Asistente de vuelo,2022-12-10,,0,28907,N/A,N/A
VAT-000280,Masculino,1978-11-01,Agente de servicio al cliente,2023-02-23,,0,16078,N/A,N/A
VAT-000281,Masculino,1969-04-05,Gerente de operaciones,2023-09-06,,0,27883,N/A,N/A
VAT-000282,Femenino,1986-10-21,Gerente de operaciones,2023-07-13,,0,18481,N/A,N/A
VAT-000283,Femenino,1964-03-14,Gerente de operaciones,2023-05-25,,0,18530,N/A,N/A
VAT-000284,Masculino,1994-12-01,Mecánico de aviones,2023-07-17,,0,29669,N/A,N/A
VAT-000285,Masculino,1992-06-09,Mecánico de aviones,2023-05-21,,0,23249,N/A,N/A
VAT-000286,Femenino,1965-05-17,Piloto,2023-03-29,,0,28971,N/A,N/A
VAT-000287,Femenino,1961-07-02,Gerente de operaciones,2022-11-12,,0,28848,N/A,N/A
VAT-000288,Femenino,1989-06-10,Gerente de operaciones,2022-12-25,,0,16927,N/A,N/A
VAT-000289,Femenino,1975-09-20,Agente de servicio al cliente,2023-05-21,,0,26386,N/A,N/A
VAT-000290,Femenino,1962-08-09,Gerente de operaciones,2023-05-04,,0,22316,N/A,N/A
VAT-000291,Femenino,1985-11-05,Gerente de operaciones,2023-05-04,,0,24006,N/A,N/A
VAT-000292,Masculino,1971-10-22,Gerente de operaciones,2023-03-11,,0,13562,N/A,N/A
VAT-000293,Femenino,1991-02-19,Gerente de operaciones,2023-03-04,,0,18243,N/A,N/A
VAT-000294,Masculino,1991-09-20,Gerente de operaciones,2022-11-09,,0,17454,N/A,N/A
VAT-000295,Masculino,1986-07-21,Agente de servicio al cliente,2023-05-12,,0,17265,N/A,N/A
VAT-000296,Femenino,1983-11-25,Gerente de operaciones,2022-12-26,,0,21825,N/A,N/A
VAT-000297,Femenino,1983-03-16,Gerente de operaciones,2022-11-08,2023-06-09,8894,19421,Satisfecho,Falta de oportunidades de crecimiento
VAT-000298,Masculino,1986-10-01,Mecánico de aviones,2023-09-12,,0,27421,N/A,N/A
VAT-000299,Masculino,1981-07-19,Agente de servicio al cliente,2023-09-10,,0,27408,N/A,N/A
VAT-000300,Femenino,1969-09-08,Agente de servicio al cliente,2023-06-10,,0,20267,N/A,N/A
VAT-000301,Masculino,1995-01-09,Piloto,2023-09-22,,0,11872,N/A,N/A
VAT-000302,Masculino,1980-09-23,Controlador de tráfico aéreo,2023-04-01,,0,27132,N/A,N/A
VAT-000303,Femenino,1991-11-07,Mecánico de aviones,2023-07-03,,0,24513,N/A,N/A
VAT-000304,Femenino,1964-01-15,Gerente de operaciones,2023-04-07,,0,15279,N/A,N/A
VAT-000305,Masculino,1973-12-21,Gerente de operaciones,2023-06-06,,0,22623,N/A,N/A
VAT-000306,Masculino,1967-07-16,Gerente de operaciones,2023-08-03,,0,19972,N/A,N/A
VAT-000307,Masculino,1966-12-18,Gerente de operaciones,2023-02-08,2023-03-19,12199,10516,Neutral,Cambio de carrera
VAT-000308,Masculino,1994-07-09,Mecánico de aviones,2023-06-24,2024-07-04,12128,27137,Neutral,Cambio de carrera
VAT-000309,Femenino,1973-06-06,Agente de servicio al cliente,2023-06-12,,0,27198,N/A,N/A
VAT-000310,Femenino,1976-05-21,Mecánico de aviones,2023-04-03,,0,12768,N/A,N/A
VAT-000311,Masculino,1987-07-01,Gerente de operaciones,2023-05-24,,0,12205,N/A,N/A
VAT-000312,Femenino,1983-08-26,Agente de servicio al cliente,2023-06-15,,0,19346,N/A,N/A
VAT-000313,Femenino,1969-09-09,Gerente de operaciones,2022-10-13,,0,14688,N/A,N/A
VAT-000314,Femenino,1997-07-07,Gerente de operaciones,2022-10-07,,0,20318,N/A,N/A
VAT-000315,Masculino,1995-10-03,Agente de servicio al cliente,2023-04-11,,0,20004,N/A,N/A
VAT-000316,Masculino,1973-04-09,Gerente de operaciones,2023-06-08,,0,11245,N/A,N/A
VAT-000317,Femenino,1978-03-16,Agente de servicio al cliente,2023-07-22,,0,10266,N/A,N/A
VAT-000318,Femenino,1996-02-16,Gerente de operaciones,2022-11-29,,0,29299,N/A,N/A
VAT-000319,Femenino,1982-08-01,Gerente de operaciones,2022-11-03,,0,10044,N/A,N/A
VAT-000320,Masculino,1985-03-07,Agente de servicio al cliente,2023-02-15,,0,14469,N/A,N/A
VAT-000321,Masculino,1995-04-15,Gerente de operaciones,2023-02-05,,0,16301,N/A,N/A
VAT-000322,Femenino,1972-05-24,Gerente de operaciones,2023-08-08,,0,25388,N/A,N/A
VAT-000323,Femenino,1986-09-19,Piloto,2022-12-12,,0,29588,N/A,N/A
VAT-000324,Masculino,1969-06-23,Gerente de operaciones,2023-04-12,,0,28405,N/A,N/A
VAT-000325,Masculino,1983-05-10,Agente de servicio al cliente,2023-03-06,,0,29232,N/A,N/A
VAT-000326,Masculino,1965-07-21,Agente de servicio al cliente,2023-03-12,,0,11210,N/A,N/A
VAT-000327,Femenino,1964-01-06,Gerente de operaciones,2023-08-23,,0,18366,N/A,N/A
VAT-000328,Masculino,1966-03-15,Piloto,2023-07-15,,0,29772,N/A,N/A
VAT-000329,Femenino,1974-03-27,Gerente de operaciones,2022-12-15,2023-07-20,13441,21106,Satisfecho,Problemas personales
VAT-000330,Masculino,1986-03-11,Gerente de operaciones,2023-07-23,,0,27892,N/A,N/A
VAT-000331,Femenino,1977-04-28,Controlador de tráfico aéreo,2023-04-20,2024-02-13,7608,22374,Satisfecho,Mejor oferta laboral
VAT-000332,Femenino,1962-03-05,Agente de servicio al cliente,2023-02-26,2024-05-11,13474,27473,Neutral,Desacuerdo con la cultura de la empresa
VAT-000333,Femenino,1998-01-23,Gerente de operaciones,2022-12-16,,0,15442,N/A,N/A
VAT-000334,Femenino,1995-08-23,Gerente de operaciones,2022-11-03,,0,20055,N/A,N/A
VAT-000335,Masculino,1977-02-02,Agente de servicio al cliente,2023-07-30,,0,10461,N/A,N/A
VAT-000336,Masculino,1994-08-20,Agente de servicio al cliente,2023-02-17,2023-04-24,8198,18336,Satisfecho,Desacuerdo con la cultura de la empresa
VAT-000337,Masculino,1967-02-28,Gerente de operaciones,2023-06-14,,0,23885,N/A,N/A
VAT-000338,Femenino,1993-01-02,Gerente de operaciones,2023-02-13,,0,25235,N/A,N/A
VAT-000339,Femenino,1972-05-22,Agente de servicio al cliente,2022-10-16,,0,11633,N/A,N/A
VAT-000340,Masculino,1993-09-09,Piloto,2023-10-01,,0,19866,N/A,N/A
VAT-000341,Femenino,1999-07-20,Agente de servicio al cliente,2023-05-31,,0,12559,N/A,N/A
VAT-000342,Masculino,1961-09-28,Agente de servicio al cliente,2022-12-09,,0,21549,N/A,N/A
VAT-000343,Masculino,1999-04-27,Controlador de tráfico aéreo,2023-07-03,,0,29195,N/A,N/A
VAT-000344,Femenino,1964-01-13,Mecánico de aviones,2023-02-13,,0,11809,N/A,N/A
VAT-000345,Masculino,1995-10-12,Agente de servicio al cliente,2023-07-03,2024-06-15,18584,25462,Insatisfecho,Problemas personales
VAT-000346,Femenino,1969-06-24,Gerente de operaciones,2023-07-16,,0,20013,N/A,N/A
VAT-000347,Masculino,1994-03-23,Gerente de operaciones,2023-09-10,,0,17104,N/A,N/A
VAT-000348,Masculino,1979-02-12,Agente de servicio al cliente,2023-05-31,,0,24280,N/A,N/A
VAT-000349,Masculino,1971-11-19,Gerente de operaciones,2023-09-26,,0,19746,N/A,N/A
VAT-000350,Femenino,1979-06-07,Gerente de operaciones,2023-05-15,,0,25512,N/A,N/A
VAT-000351,Masculino,1996-07-12,Gerente de operaciones,2023-07-31,,0,18650,N/A,N/A
VAT-000352,Femenino,1975-02-24,Mecánico de aviones,2023-08-27,,0,25553,N/A,N/A
VAT-000353,Femenino,1999-09-13,Agente de servicio al cliente,2023-07-10,,0,11385,N/A,N/A
VAT-000354,Femenino,1989-09-25,Gerente de operaciones,2023-05-11,,0,11672,N/A,N/A
VAT-000355,Masculino,1967-11-01,Gerente de operaciones,2023-03-08,,0,25446,N/A,N/A
VAT-000356,Femenino,1961-08-03,Agente de servicio al cliente,2022-12-05,,0,28040,N/A,N/A
VAT-000357,Femenino,1984-12-23,Gerente de operaciones,2023-03-18,,0,21109,N/A,N/A
VAT-000358,Masculino,1989-02-12,Agente de servicio al cliente,2023-01-13,2024-01-16,9159,17632,Neutral,Mejor oferta laboral
VAT-000359,Masculino,1985-02-01,Agente de servicio al cliente,2023-01-03,,0,21137,N/A,N/A
VAT-000360,Masculino,1981-10-27,Gerente de operaciones,2023-03-13,,0,14055,N/A,N/A
VAT-000361,Femenino,1994-05-25,Mecánico de aviones,2023-02-18,,0,10864,N/A,N/A
VAT-000362,Masculino,1973-01-09,Asistente de vuelo,2023-01-27,2024-08-01,15770,24663,Insatisfecho,Problemas personales
VAT-000363,Masculino,1966-07-05,Agente de servicio al cliente,2023-01-21,,0,17848,N/A,N/A
VAT-000364,Femenino,1968-02-14,Piloto,2023-02-04,,0,24608,N/A,N/A
VAT-000365,Masculino,1970-02-21,Controlador de tráfico aéreo,2023-06-22,,0,20829,N/A,N/A
VAT-000366,Masculino,1973-11-02,Gerente de operaciones,2022-11-21,,0,15599,N/A,N/A
VAT-000367,Femenino,1976-03-01,Agente de servicio al cliente,2023-09-11,,0,17346,N/A,N/A
VAT-000368,Masculino,1995-09-11,Asistente de vuelo,2022-12-30,,0,14711,N/A,N/A
VAT-000369,Femenino,1983-03-11,Gerente de operaciones,2023-04-14,,0,20500,N/A,N/A
VAT-000370,Masculino,1998-01-22,Mecánico de aviones,2022-10-23,,0,10449,N/A,N/A
VAT-000371,Masculino,1993-07-11,Piloto,2023-09-05,2023-12-18,15994,29474,Insatisfecho,Desacuerdo con la cultura de la empresa
VAT-000372,Masculino,1997-04-15,Agente de servicio al cliente,2023-02-27,,0,19400,N/A,N/A
VAT-000373,Femenino,1980-05-15,Agente de servicio al cliente,2022-12-02,,0,14804,N/A,N/A
VAT-000374,Femenino,1959-05-08,Gerente de operaciones,2023-06-23,,0,19677,N/A,N/A
VAT-000375,Femenino,1959-11-11,Gerente de operaciones,2023-06-30,,0,16796,N/A,N/A
VAT-000376,Masculino,1962-12-24,Piloto,2022-12-01,,0,22698,N/A,N/A
VAT-000377,Masculino,1988-09-28,Piloto,2023-08-31,,0,24137,N/A,N/A
VAT-000378,Masculino,1989-07-13,Gerente de operaciones,2023-03-13,,0,16399,N/A,N/A
VAT-000379,Masculino,1961-12-18,Piloto,2023-04-02,,0,19337,N/A,N/A
VAT-000380,Masculino,1986-07-08,Agente de servicio al cliente,2023-01-27,,0,16928,N/A,N/A
VAT-000381,Femenino,1965-10-10,Agente de servicio al cliente,2023-08-27,,0,17012,N/A,N/A
VAT-000382,Masculino,1980-09-04,Gerente de operaciones,2022-11-26,,0,25715,N/A,N/A
VAT-000383,Femenino,1991-07-11,Mecánico de aviones,2023-03-19,,0,22979,N/A,N/A
VAT-000384,Femenino,1974-09-02,Gerente de operaciones,2023-01-14,2023-01-14,13521,18925,Neutral,Mejor oferta laboral
VAT-000385,Masculino,1981-12-07,Agente de servicio al cliente,2023-01-25,2023-04-28,14836,27649,Insatisfecho,Mejor oferta laboral
VAT-000386,Masculino,1972-10-06,Gerente de operaciones,2023-09-17,,0,23798,N/A,N/A
VAT-000387,Femenino,1969-06-24,Agente de servicio al cliente,2022-11-01,2023-05-11,8073,16348,Satisfecho,Desacuerdo con la cultura de la empresa
VAT-000388,Masculino,1982-02-14,Mecánico de aviones,2023-03-20,,0,17231,N/A,N/A
VAT-000389,Femenino,1960-04-15,Gerente de operaciones,2023-01-23,,0,21360,N/A,N/A
VAT-000390,Masculino,1998-04-13,Gerente de operaciones,2022-12-04,,0,10225,N/A,N/A
VAT-000391,Femenino,1959-11-22,Mecánico de aviones,2023-06-30,,0,16486,N/A,N/A
VAT-000392,Femenino,1993-07-18,Agente de servicio al cliente,2023-09-07,,0,25234,N/A,N/A
VAT-000393,Masculino,1991-01-24,Controlador de tráfico aéreo,2023-07-26,,0,20959,N/A,N/A
VAT-000394,Femenino,1995-06-25,Asistente de vuelo,2023-03-16,,0,22600,N/A,N/A
VAT-000395,Femenino,1964-06-07,Asistente de vuelo,2022-10-17,,0,24052,N/A,N/A
VAT-000396,Femenino,1980-05-03,Gerente de operaciones,2023-08-08,,0,29696,N/A,N/A
VAT-000397,Masculino,1962-02-02,Gerente de operaciones,2023-02-03,,0,10628,N/A,N/A
VAT-000398,Femenino,1969-11-24,Gerente de operaciones,2022-11-29,,0,20710,N/A,N/A
VAT-000399,Masculino,1960-06-16,Asistente de vuelo,2023-09-06,,0,19297,N/A,N/A
VAT-000400,Masculino,1966-05-20,Agente de servicio al cliente,2023-04-15,2024-07-05,8253,10836,Neutral,Problemas personales
VAT-000401,Femenino,1995-02-15,Piloto,2022-11-04,,0,12361,N/A,N/A
VAT-000402,Masculino,1970-09-23,Gerente de operaciones,2023-06-09,,0,22599,N/A,N/A
VAT-000403,Femenino,1975-09-26,Gerente de operaciones,2022-10-13,,0,19757,N/A,N/A
VAT-000404,Masculino,1994-06-16,Controlador de tráfico aéreo,2023-01-10,,0,23228,N/A,N/A
VAT-000405,Femenino,1966-12-10,Gerente de operaciones,2023-01-23,,0,18498,N/A,N/A
VAT-000406,Masculino,1980-01-14,Gerente de operaciones,2023-03-11,,0,13175,N/A,N/A
VAT-000407,Masculino,1999-04-16,Mecánico de aviones,2023-04-05,,0,28603,N/A,N/A
VAT-000408,Femenino,1968-05-10,Mecánico de aviones,2022-11-21,,0,12659,N/A,N/A
VAT-000409,Femenino,1992-07-21,Agente de servicio al cliente,2023-09-17,,0,12406,N/A,N/A
VAT-000410,Femenino,1998-02-12,Agente de servicio al cliente,2023-02-09,,0,29602,N/A,N/A
VAT-000411,Masculino,1965-04-02,Agente de servicio al cliente,2023-08-09,,0,17500,N/A,N/A
VAT-000412,Masculino,1985-06-16,Gerente de operaciones,2022-11-03,2024-05-31,15366,29626,Neutral,Cambio de carrera
VAT-000413,Femenino,1993-10-26,Piloto,2023-05-06,,0,27097,N/A,N/A
VAT-000414,Masculino,1990-02-15,Mecánico de aviones,2023-07-06,,0,14588,N/A,N/A
VAT-000415,Femenino,1963-12-21,Gerente de operaciones,2022-10-24,,0,15407,N/A,N/A
VAT-000416,Femenino,1993-10-14,Gerente de operaciones,2023-05-18,2024-03-22,17797,23936,Neutral,Cambio de carrera
VAT-000417,Femenino,1973-09-17,Gerente de operaciones,2023-09-12,,0,29754,N/A,N/A
VAT-000418,Masculino,1991-07-23,Controlador de tráfico aéreo,2023-08-16,2023-09-08,15631,19505,Neutral,Mejor oferta laboral
VAT-000419,Masculino,1993-04-11,Gerente de operaciones,2022-12-16,,0,15991,N/A,N/A
VAT-000420,Masculino,1989-10-23,Controlador de tráfico aéreo,2022-10-22,,0,26985,N/A,N/A
VAT-000421,Femenino,1984-10-06,Gerente de operaciones,2023-07-19,,0,29742,N/A,N/A
VAT-000422,Masculino,1992-06-14,Gerente de operaciones,2023-06-16,,0,10071,N/A,N/A
VAT-000423,Femenino,1990-11-11,Gerente de operaciones,2022-12-04,,0,14751,N/A,N/A
VAT-000424,Masculino,1977-08-24,Agente de servicio al cliente,2022-11-15,2023-08-30,10306,16743,Neutral,Cambio de carrera
VAT-000425,Femenino,1959-10-06,Gerente de operaciones,2023-07-25,,0,24566,N/A,N/A
VAT-000426,Femenino,1966-03-24,Gerente de operaciones,2023-01-26,,0,13407,N/A,N/A
VAT-000427,Masculino,1978-06-14,Mecánico de aviones,2023-01-14,,0,17151,N/A,N/A
VAT-000428,Masculino,1978-05-23,Gerente de operaciones,2023-01-15,,0,16140,N/A,N/A
VAT-000429,Masculino,1982-01-09,Piloto,2022-12-25,,0,29567,N/A,N/A
VAT-000430,Masculino,1994-03-11,Gerente de operaciones,2022-12-24,,0,13203,N/A,N/A
VAT-000431,Masculino,1994-08-03,Asistente de vuelo,2022-10-14,,0,29951,N/A,N/A
VAT-000432,Masculino,1964-06-11,Agente de servicio al cliente,2023-06-03,,0,24820,N/A,N/A
VAT-000433,Masculino,1959-02-04,Agente de servicio al cliente,2023-02-25,2024-05-25,11051,18886,Insatisfecho,Problemas personales
VAT-000434,Masculino,1978-09-04,Piloto,2023-07-27,,0,15571,N/A,N/A
VAT-000435,Masculino,1971-12-21,Agente de servicio al cliente,2023-01-28,,0,15190,N/A,N/A
VAT-000436,Femenino,1960-03-08,Piloto,2023-07-17,,0,25448,N/A,N/A
VAT-000437,Femenino,1977-09-10,Gerente de operaciones,2023-07-31,,0,26879,N/A,N/A
VAT-000438,Masculino,1987-01-19,Gerente de operaciones,2023-09-10,,0,27067,N/A,N/A
VAT-000439,Femenino,1977-02-16,Agente de servicio al cliente,2023-09-01,,0,11561,N/A,N/A
VAT-000440,Femenino,1997-11-28,Gerente de operaciones,2022-10-17,,0,26085,N/A,N/A
VAT-000441,Masculino,1997-03-18,Gerente de operaciones,2023-01-18,,0,14962,N/A,N/A
VAT-000442,Masculino,1976-07-04,Controlador de tráfico aéreo,2023-07-09,,0,28272,N/A,N/A
VAT-000443,Femenino,1983-08-02,Gerente de operaciones,2023-05-13,,0,23666,N/A,N/A
VAT-000444,Femenino,1991-04-13,Gerente de operaciones,2023-08-27,2024-07-05,7894,24344,Satisfecho,Cambio de carrera
VAT-000445,Femenino,1964-09-26,Agente de servicio al cliente,2022-10-14,,0,13721,N/A,N/A
VAT-000446,Femenino,1966-07-02,Agente de servicio al cliente,2023-07-15,,0,13026,N/A,N/A
VAT-000447,Masculino,1996-11-24,Agente de servicio al cliente,2022-11-18,,0,23120,N/A,N/A
VAT-000448,Femenino,1995-02-23,Controlador de tráfico aéreo,2023-05-19,,0,12930,N/A,N/A
VAT-000449,Femenino,1997-10-24,Agente de servicio al cliente,2023-05-18,,0,21357,N/A,N/A
VAT-000450,Femenino,1979-03-24,Gerente de operaciones,2023-02-28,2024-07-01,11548,15871,Satisfecho,Mejor oferta laboral
VAT-000451,Femenino,1976-09-18,Asistente de vuelo,2022-11-04,,0,21863,N/A,N/A
VAT-000452,Femenino,1995-06-06,Piloto,2023-01-29,,0,24942,N/A,N/A
VAT-000453,Femenino,1996-05-13,Gerente de operaciones,2023-06-19,,0,18771,N/A,N/A
VAT-000454,Masculino,1993-03-01,Agente de servicio al cliente,2023-02-11,,0,15026,N/A,N/A
VAT-000455,Masculino,1968-10-26,Mecánico de aviones,2023-09-04,,0,26171,N/A,N/A
VAT-000456,Femenino,1966-08-15,Mecánico de aviones,2023-09-24,,0,15080,N/A,N/A
VAT-000457,Masculino,1976-12-18,Controlador de tráfico aéreo,2023-02-15,,0,16653,N/A,N/A
VAT-000458,Masculino,1997-09-12,Agente de servicio al cliente,2023-03-27,,0,12903,N/A,N/A
VAT-000459,Femenino,1974-03-16,Mecánico de aviones,2023-07-02,,0,26913,N/A,N/A
VAT-000460,Masculino,1989-04-16,Gerente de operaciones,2023-06-14,,0,26867,N/A,N/A
VAT-000461,Femenino,1970-09-03,Agente de servicio al cliente,2023-06-23,,0,13449,N/A,N/A
VAT-000462,Masculino,1975-09-21,Agente de servicio al cliente,2023-09-09,,0,12420,N/A,N/A
VAT-000463,Femenino,1986-08-15,Agente de servicio al cliente,2023-07-26,,0,21603,N/A,N/A
VAT-000464,Femenino,1962-07-27,Controlador de tráfico aéreo,2023-05-17,,0,15570,N/A,N/A
VAT-000465,Femenino,1969-09-25,Gerente de operaciones,2023-09-04,2023-10-31,11177,12354,Neutral,Cambio de carrera
VAT-000466,Femenino,1970-09-22,Mecánico de aviones,2023-04-04,,0,18687,N/A,N/A
VAT-000467,Masculino,1965-04-13,Mecánico de aviones,2022-10-18,,0,28701,N/A,N/A
VAT-000468,Masculino,1963-10-13,Gerente de operaciones,2023-05-10,,0,20438,N/A,N/A
VAT-000469,Femenino,1974-12-15,Gerente de operaciones,2022-10-09,,0,20368,N/A,N/A
VAT-000470,Masculino,1996-08-21,Gerente de operaciones,2023-07-07,,0,14820,N/A,N/A
VAT-000471,Femenino,1993-06-11,Gerente de operaciones,2023-05-02,,0,19257,N/A,N/A
VAT-000472,Masculino,1989-02-04,Gerente de operaciones,2023-08-04,,0,29088,N/A,N/A
VAT-000473,Masculino,1996-11-03,Controlador de tráfico aéreo,2023-03-12,,0,16506,N/A,N/A
VAT-000474,Femenino,1959-11-05,Gerente de operaciones,2022-10-07,,0,18817,N/A,N/A
VAT-000475,Masculino,1986-05-05,Gerente de operaciones,2022-12-08,,0,16137,N/A,N/A
VAT-000476,Femenino,1982-09-21,Mecánico de aviones,2022-10-13,2023-12-12,6574,29164,Insatisfecho,Falta de oportunidades de crecimiento
VAT-000477,Masculino,1974-10-11,Agente de servicio al cliente,2023-07-08,,0,19572,N/A,N/A
VAT-000478,Masculino,1968-08-18,Gerente de operaciones,2023-03-05,2023-09-18,18230,29761,Satisfecho,Mejor oferta laboral
VAT-000479,Femenino,1995-08-22,Gerente de operaciones,2023-04-14,,0,14072,N/A,N/A
VAT-000480,Femenino,1972-06-18,Gerente de operaciones,2023-07-14,,0,20653,N/A,N/A
VAT-000481,Femenino,1980-07-22,Agente de servicio al cliente,2023-03-23,,0,19243,N/A,N/A
VAT-000482,Femenino,1992-07-10,Asistente de vuelo,2023-09-21,,0,18568,N/A,N/A
VAT-000483,Femenino,1977-02-19,Asistente de vuelo,2023-02-08,,0,17172,N/A,N/A
VAT-000484,Femenino,1983-06-14,Gerente de operaciones,2022-11-15,,0,11428,N/A,N/A
VAT-000485,Femenino,1968-09-25,Gerente de operaciones,2023-01-06,,0,25877,N/A,N/A
VAT-000486,Masculino,1969-06-18,Gerente de operaciones,2023-08-25,,0,27714,N/A,N/A
VAT-000487,Femenino,1978-01-26,Agente de servicio al cliente,2022-11-06,,0,24036,N/A,N/A
VAT-000488,Masculino,1966-07-08,Mecánico de aviones,2022-10-11,,0,17084,N/A,N/A
VAT-000489,Masculino,1963-02-17,Agente de servicio al cliente,2023-05-31,,0,28383,N/A,N/A
VAT-000490,Femenino,1994-11-09,Gerente de operaciones,2023-07-03,,0,18664,N/A,N/A
VAT-000491,Femenino,1987-06-11,Piloto,2023-02-19,,0,16643,N/A,N/A
VAT-000492,Masculino,1974-09-27,Agente de servicio al cliente,2023-07-14,,0,19578,N/A,N/A
VAT-000493,Masculino,1985-07-25,Mecánico de aviones,2022-11-04,2023-09-08,11610,22608,Neutral,Cambio de carrera
VAT-000494,Femenino,1993-06-25,Mecánico de aviones,2023-03-30,,0,15009,N/A,N/A
VAT-000495,Masculino,1975-07-20,Gerente de operaciones,2023-08-31,,0,17737,N/A,N/A
VAT-000496,Masculino,1985-11-03,Mecánico de aviones,2023-02-05,,0,12715,N/A,N/A
VAT-000497,Femenino,1982-10-16,Gerente de operaciones,2023-06-25,,0,20733,N/A,N/A
VAT-000498,Femenino,1963-06-16,Asistente de vuelo,2022-12-03,,0,16531,N/A,N/A
VAT-000499,Femenino,1982-10-08,Mecánico de aviones,2023-01-01,,0,21130,N/A,N/A
VAT-000500,Femenino,1969-02-22,Gerente de operaciones,2022-10-03,2022-10-07,11340,15857,Satisfecho,Falta de oportunidades de crecimiento
VAT-000501,Femenino,1997-10-17,Gerente de operaciones,2023-01-07,,0,21363,N/A,N/A
VAT-000502,Femenino,1990-02-28,Gerente de operaciones,2023-05-23,,0,14616,N/A,N/A
VAT-000503,Femenino,1962-01-21,Controlador de tráfico aéreo,2022-10-04,,0,15444,N/A,N/A
VAT-000504,Masculino,1968-02-02,Piloto,2023-01-26,2023-03-12,9225,16387,Insatisfecho,Mejor oferta laboral
